,국내총생산대비(A/B) (%),기초연구,응용연구,개발연구
2006-05-01,2.778600365782226,0.4258191764007392,0.5499710927597149,1.8028100966559883
2006-06-01,2.7919480052281105,0.4295031516936521,0.5527151623797633,1.80972969116892
2006-07-01,2.8042682798073075,0.4330285967403524,0.5553718666781717,1.8158678163801225
2006-08-01,2.816436796771067,0.43657993308768706,0.5580782058578287,1.8217786577936455
2006-09-01,2.828088805128754,0.4399867061113222,0.5607042140303772,1.827397884936441
2006-10-01,2.8389256626915493,0.44309696408891663,0.5631302070076413,1.8326984915345237
2006-11-01,2.8497240822429424,0.4460674494293767,0.5654778042377661,1.8381788285177354
2006-12-01,2.8598393262741864,0.44865807465786045,0.5675571503495154,1.8436241012271397
2007-01-01,2.87,0.45099094,0.569466755,1.849542305
2007-02-01,2.8799214127152766,0.4529505880481354,0.5711095382161262,1.8558612865142938
2007-03-01,2.888732172210794,0.4544721285148134,0.5723996287803362,1.8618604150535545
2007-04-01,2.8983833580576897,0.45598830086977504,0.5736690194258847,1.8687260379973494
2007-05-01,2.9076819682110355,0.4573926493377717,0.5747934088100135,1.8754959104031104
2007-06-01,2.917314556138662,0.4588915603913484,0.5759064600227835,1.8825165361782066
2007-07-01,2.926723459758026,0.46049626965989315,0.5769925559340415,1.8892346347288964
2007-08-01,2.936602585434692,0.46242652100265424,0.5781828067356573,1.8959932583722099
2007-09-01,2.9467086088126297,0.4647478957947568,0.5795017893479,1.9024589244480532
2007-10-01,2.956769164518896,0.4674759148657807,0.5809576040909279,1.908335646426194
2007-11-01,2.9675216023915145,0.47090520939513936,0.5827060090787282,1.9139103848521604
2007-12-01,2.9783360119643936,0.47492247414281563,0.5846903966150174,1.9187231421869932
2008-01-01,2.99,0.47990829,0.587101763,1.922989948
2008-02-01,3.0022051086273676,0.4858118974977072,0.5899181663318237,1.9264750457857591
2008-03-01,3.014068667501465,0.49206906392635347,0.5928787110258483,1.9291208934999
2008-04-01,3.0271570225851123,0.4993960600867282,0.5963274061832485,1.9314335572025298
2008-05-01,3.040155113077644,0.5069718752791117,0.5998816393665821,1.9333015992394083
2008-06-01,3.0538575224474886,0.5151506908440842,0.6037122263608046,1.9349946059526142
2008-07-01,3.067311346443281,0.5232604221500935,0.6075087284024596,1.9365421964963985
2008-08-01,3.0813415507670006,0.531690844945295,0.6114581125337243,1.9381925937799682
2008-09-01,3.095428636157604,0.5400191142096477,0.6153670431160129,1.9400424792088797
2008-10-01,3.1090458230510087,0.5478354597246666,0.6190473622282469,1.942163001366757
2008-11-01,3.1230289680090326,0.5555100981857743,0.6226782913839751,1.9448405786037462
2008-12-01,3.1364070548068805,0.5624034725165066,0.6259622729706122,1.948041309395145
2009-01-01,3.15,0.568824268,0.629052106,1.952123626
2009-02-01,3.1633174651920366,0.5744192685871614,0.6317924970652832,1.9571056994845206
2009-03-01,3.175182221869983,0.5788052207595382,0.6340197468314703,1.962357254190456
2009-04-01,3.1882483315060486,0.5830081026538494,0.6362942405385531,1.968945988203694
2009-05-01,3.2009334783688512,0.5865072777630612,0.6383861077215846,1.976040092766696
2009-06-01,3.214201300421409,0.5896270542834726,0.6405226508318865,1.9840515951917734
