,111,111_구직,111_채용,112,112_구직,112_채용,121,121_구직,121_채용,122,122_구직,122_채용,131,131_구직,131_채용,132,132_구직,132_채용,133,133_구직,133_채용,134,134_구직,134_채용,135,135_구직,135_채용,139,139_구직,139_채용,141,141_구직,141_채용,149,149_구직,149_채용,151,151_구직,151_채용,152,152_구직,152_채용,153,153_구직,153_채용,159,159_구직,159_채용,211,211_구직,211_채용,212,212_구직,212_채용,213,213_구직,213_채용,221,221_구직,221_채용,222,222_구직,222_채용,223,223_구직,223_채용,224,224_구직,224_채용,225,225_구직,225_채용,231,231_구직,231_채용,232,232_구직,232_채용,233,233_구직,233_채용,234,234_구직,234_채용,235,235_구직,235_채용,236,236_구직,236_채용,237,237_구직,237_채용,238,238_구직,238_채용,239,239_구직,239_채용,241,241_구직,241_채용,242,242_구직,242_채용,243,243_구직,243_채용,244,244_구직,244_채용,245,245_구직,245_채용,246,246_구직,246_채용,247,247_구직,247_채용,248,248_구직,248_채용,251,251_구직,251_채용,252,252_구직,252_채용,253,253_구직,253_채용,254,254_구직,254_채용,259,259_구직,259_채용,261,261_구직,261_채용,262,262_구직,262_채용,271,271_구직,271_채용,272,272_구직,272_채용,273,273_구직,273_채용,274,274_구직,274_채용,281,281_구직,281_채용,282,282_구직,282_채용,283,283_구직,283_채용,284,284_구직,284_채용,285,285_구직,285_채용,286,286_구직,286_채용,287,287_구직,287_채용,288,288_구직,288_채용,311,311_구직,311_채용,312,312_구직,312_채용,313,313_구직,313_채용,314,314_구직,314_채용,320,320_구직,320_채용,330,330_구직,330_채용,391,391_구직,391_채용,392,392_구직,392_채용,399,399_구직,399_채용,411,411_구직,411_채용,412,412_구직,412_채용,421,421_구직,421_채용,422,422_구직,422_채용,423,423_구직,423_채용,429,429_구직,429_채용,431,431_구직,431_채용,432,432_구직,432_채용,441,441_구직,441_채용,442,442_구직,442_채용,510,510_구직,510_채용,521,521_구직,521_채용,522,522_구직,522_채용,531,531_구직,531_채용,532,532_구직,532_채용,611,611_구직,611_채용,612,612_구직,612_채용,613,613_구직,613_채용,620,620_구직,620_채용,630,630_구직,630_채용,710,710_구직,710_채용,721,721_구직,721_채용,722,722_구직,722_채용,730,730_구직,730_채용,741,741_구직,741_채용,742,742_구직,742_채용,743,743_구직,743_채용,751,751_구직,751_채용,752,752_구직,752_채용,753,753_구직,753_채용,761,761_구직,761_채용,762,762_구직,762_채용,771,771_구직,771_채용,772,772_구직,772_채용,781,781_구직,781_채용,782,782_구직,782_채용,783,783_구직,783_채용,784,784_구직,784_채용,791,791_구직,791_채용,792,792_구직,792_채용,799,799_구직,799_채용,811,811_구직,811_채용,812,812_구직,812_채용,819,819_구직,819_채용,821,821_구직,821_채용,822,822_구직,822_채용,823,823_구직,823_채용,831,831_구직,831_채용,832,832_구직,832_채용,841,841_구직,841_채용,842,842_구직,842_채용,843,843_구직,843_채용,851,851_구직,851_채용,852,852_구직,852_채용,853,853_구직,853_채용,854,854_구직,854_채용,855,855_구직,855_채용,861,861_구직,861_채용,862,862_구직,862_채용,863,863_구직,863_채용,864,864_구직,864_채용,871,871_구직,871_채용,872,872_구직,872_채용,873,873_구직,873_채용,874,874_구직,874_채용,875,875_구직,875_채용,876,876_구직,876_채용,881,881_구직,881_채용,882,882_구직,882_채용,891,891_구직,891_채용,892,892_구직,892_채용,899,899_구직,899_채용,910,910_구직,910_채용,921,921_구직,921_채용,922,922_구직,922_채용,930,930_구직,930_채용,941,941_구직,941_채용,942,942_구직,942_채용,951,951_구직,951_채용,952,952_구직,952_채용,953,953_구직,953_채용,991,991_구직,991_채용,992,992_구직,992_채용,999,999_구직,999_채용,총원,총원_구직,총원_채용
2008.1/2,6586,153,143,6586,153,143,47852,328,322,47852,328,322,65474,769,702,47852,328,322,65474,769,702,65474,769,702,65474,769,702,65474,769,702,40855,980,860,40855,980,860,21328,629,563,6607,156,146,6607,156,146,21328,629,563,39002,2792,2586,7414,573,533,39002,2792,2586,21260,2153,1891,120279,13114,9334,97712,8505,6831,75950,7332,5986,62487,3509,2943,223791,18851,15929,24832,1309,1122,11688,584,367,115077,6633,5225,96215,5984,4602,76355,2920,2301,44471,1834,1447,21058,956,858,124227,15839,10687,47183,6783,6342,7565,1056,955,119368,14492,11220,14760,1327,1256,169768,19189,15607,121704,11923,10990,100097,17752,17199,20527,208,205,121346,15782,15415,78255,5947,5893,23074,5001,4894,99656,13255,11761,169268,14036,13879,5402,171,169,12839,594,304,27949,1097,448,36908,1436,1264,25713,2373,1835,443977,23518,17232,21652,1212,1108,4130,344,330,19888,1189,1107,9924,332,314,85013,13992,9151,22336,1644,1496,90335,8438,6701,2281,214,200,673790,27157,23378,1090460,44862,37234,315295,17979,15042,238169,26450,23354,258412,8929,8257,688230,27806,23970,238169,26450,23354,250538,27682,24420,238169,26450,23354,71,0,0,23847,2675,2324,366874,44076,41959,14340,2071,1336,4132,313,250,18472,2384,1586,7981,165,138,44158,3730,3272,90335,8438,6701,234247,33065,25737,875138,47939,34739,410491,53680,46323,207371,27354,24201,355785,45613,40300,266328,36449,32303,9215,1123,1110,9215,1123,1110,1545,45,45,1000,1548,1548,307,8,2,40868,3486,2815,64430,2936,2069,3374,395,260,64343,3947,3129,158376,13278,8855,25225,1766,1298,71465,6640,4806,67411,5105,3900,67411,5105,3900,92402,4728,3309,46418,5661,4418,43347,4060,3259,46418,5661,4418,62487,3509,2943,66897,4477,3912,66897,4477,3912,61241,4001,3353,7992,517,355,4419,196,177,12801,1361,1061,203671,18858,17627,50157,2163,1689,50157,2163,1689,50157,2163,1689,47747,2607,2150,63449,3105,2542,15702,498,392,22369,317,248,132978,11245,7125,208514,13370,9652,41654,3266,2582,40478,3563,2115,130327,11780,8064,18781,1535,1119,9704,454,182,255521,11405,9196,68873,3189,2418,15375,163,153,79980,4317,3755,89901,7240,5675,171271,15169,12326,21058,956,858,21058,956,858,322823,39264,24722,33322,2107,1954,21091,1397,1346,63858,5598,4654,11358,612,546,11358,612,546,61499,2647,2149,30849,1307,948,40959,2526,1970,68256,16259,15891,63858,5598,4654,207770,30225,23690,147677,16510,12334,162712,16332,15657,203287,18034,17350,316869,40396,38640,143912,24627,19036,266328,36449,32303,3076,583,571,37436,2423,2174,200148,18755,17831,7768188,625301,511602
2008.2/2,5983,57,59,5983,57,59,49170,231,227,49170,231,227,65403,290,286,49170,231,227,65403,290,286,65403,290,286,65403,290,286,65403,290,286,43898,423,282,43898,423,282,22410,244,203,5315,211,203,5315,211,203,22410,244,203,40130,1202,1084,12414,529,490,40130,1202,1084,19816,814,623,130196,9657,7005,100826,5095,4741,79115,4264,3976,60878,2344,1938,213442,14938,12006,32463,1851,1385,11755,343,362,128472,5135,3844,82478,3475,2221,79807,2934,2430,47609,1857,1498,23300,505,524,135928,12473,7821,48454,1081,924,7857,332,285,122120,10288,7975,15715,614,640,172543,12767,10090,125728,9315,8486,108248,6967,6676,19199,86,65,125645,9604,9082,102811,1815,1972,27744,599,467,107186,7586,6072,218821,4599,4921,4374,147,146,8607,251,253,17877,514,470,28322,1096,1065,23060,668,572,504215,21283,15878,22592,692,612,4780,104,113,16930,719,618,6039,499,442,95841,11160,6741,20760,840,756,71301,3292,2641,800,0,0,691228,15519,13883,1112905,29096,24578,329000,11443,8602,229966,15461,12939,281420,7777,7039,707890,15981,14205,229966,15461,12939,238393,15669,13140,229966,15461,12939,146,0,0,24933,2253,1947,404280,25146,23602,12981,1395,937,4463,353,262,17444,1748,1199,11155,18,12,38206,1788,1581,71301,3292,2641,204478,19066,14316,1027683,43871,31993,369058,48119,40087,179542,27081,22838,310678,43811,36524,227948,37432,31990,8381,198,191,8381,198,191,2995,7,7,840,16,18,469,75,75,46690,3896,2895,53338,1892,1393,2587,17,16,59029,4525,2631,166711,8507,6018,28522,951,647,64125,4372,2937,68732,4598,3520,68732,4598,3520,89212,3910,3265,40609,1542,1017,50094,4095,2796,40609,1542,1017,60878,2344,1938,51291,5034,4201,51291,5034,4201,56284,3184,2939,6524,638,705,3180,75,72,22487,1366,1236,226334,13181,11531,42147,2605,2185,42147,2605,2185,42147,2605,2185,48714,4925,4030,63406,5176,4373,14692,251,343,20390,731,362,143657,8118,5426,190088,10414,7314,43229,2011,1146,46430,2154,1265,141505,6720,4709,34093,1533,1159,7868,324,298,266292,11845,8051,72092,3970,2599,14342,242,219,84550,3946,3335,108039,3632,2818,184618,13989,10933,23300,505,524,23300,505,524,334308,31452,18342,38658,1298,1303,17791,697,684,75459,3841,3581,11417,295,230,11417,295,230,59215,4432,2981,29618,1822,1371,36592,2541,1470,69370,9290,8933,75459,3841,3581,208636,19615,15256,133047,9302,7392,189742,10640,10061,193264,17896,16864,352284,23687,22228,133177,15774,11675,227948,37432,31990,3304,284,268,43275,3505,3132,233017,14145,13193,7959995,442562,349357
2009.1/2,7181,102,94,7181,102,94,49865,294,274,49865,294,274,67183,395,370,49865,294,274,67183,395,370,67183,395,370,67183,395,370,67183,395,370,32586,447,203,32586,447,203,20401,387,260,7719,117,113,7719,117,113,20401,387,260,45118,2778,2666,7439,943,846,45118,2778,2666,31013,1254,1041,133274,9444,6840,111141,4382,3102,94020,3870,2740,66244,2410,1962,218384,14181,11242,29575,1477,1181,13472,523,443,119943,6780,5942,101989,4250,2726,94010,3164,2794,55495,2026,1730,23078,889,804,123635,6830,4897,47823,5395,5107,7978,611,561,122882,10663,8845,15258,1097,1064,176505,13670,11633,146550,11291,9999,123041,16740,15527,26199,80,80,130535,18611,18197,77816,5708,5536,24168,4001,3979,104548,9463,8429,167744,13138,12794,6752,149,140,16617,433,358,30227,587,390,27621,308,273,26108,1286,965,425751,14469,10845,28191,975,939,4816,241,238,20766,880,783,5612,265,223,76991,5197,3436,25707,1658,1581,84407,3571,3122,1262,40,13,692456,16674,14786,1107503,26498,22333,321135,12047,9412,266558,20584,18242,259881,8560,7746,708475,17390,15441,266558,20584,18242,277470,21121,18741,266558,20584,18242,156,1,1,21419,1020,945,423684,41002,37715,14331,1097,777,4920,312,291,19251,1409,1068,7684,17,17,48061,2680,2510,84407,3571,3122,247212,22246,19176,858001,30718,23235,426176,34601,25538,206208,17784,13158,361872,31809,22943,256752,21543,16531,9662,848,775,9662,848,775,1657,62,62,478,18,3,1139,0,0,49541,3176,2283,57384,2253,1041,3489,25,18,55474,2771,2424,158829,7304,4723,25925,987,689,73049,2979,2187,62741,1246,990,62741,1246,990,87370,2732,2269,41716,1707,1164,51053,3442,3050,41716,1707,1164,66244,2410,1962,54514,3434,3154,54514,3434,3154,79262,2034,1698,8225,220,192,8552,328,320,25081,1431,1239,215125,11988,11420,37025,1447,1102,37025,1447,1102,37025,1447,1102,40281,1255,922,55659,1622,1254,15378,367,332,23607,405,360,132234,11354,7154,188356,6180,4461,43900,2727,1867,42551,1643,1170,139077,6465,4053,26419,684,658,8073,112,34,282688,5561,3592,69651,1682,1022,14469,123,123,83064,2121,1970,100138,2802,2246,147611,8376,6386,23078,889,804,23078,889,804,345487,28119,16842,34743,864,678,17743,633,507,81646,3375,2902,12211,503,179,12211,503,179,49481,2804,2197,28778,1365,1185,37925,1596,1446,77933,7973,7812,81646,3375,2902,244451,22050,18956,178447,9599,7746,177200,10392,9974,202561,14564,13974,364406,32673,30432,162805,18675,16054,256752,21543,16531,2582,56,55,35507,2766,2625,212707,13158,12599,8048203,424897,348387
2009.2/2,7899,96,96,7899,96,96,49580,247,232,49580,247,232,65800,412,397,49580,247,232,65800,412,397,65800,412,397,65800,412,397,65800,412,397,35665,567,351,35665,567,351,26632,362,304,7337,124,106,7337,124,106,26632,362,304,38500,1792,1734,7317,471,436,38500,1792,1734,30052,1183,855,130372,8174,5727,116540,5999,4392,96957,4938,3786,66217,2802,2146,251395,13984,12170,30456,1088,848,14155,352,312,113965,5118,3599,98994,4432,3255,113107,3841,3222,66419,2301,1903,17240,315,280,136002,7642,6102,46741,988,830,8242,455,414,125895,7739,5929,14160,493,427,182864,10236,8191,154306,11445,10014,129175,7154,6237,26099,731,23,120278,17708,17548,85715,2906,2885,29311,472,472,113138,6620,5470,182331,6633,6490,6957,654,639,10787,322,297,23765,811,580,29410,1081,1014,29441,1199,1095,435825,18451,14183,24286,802,726,4740,123,117,19262,864,773,6062,362,320,79811,5713,4440,24123,1276,1202,80955,4133,3475,1017,54,54,689046,15123,13658,1086652,28683,24475,326722,12238,10264,279261,21230,18667,265060,10493,9873,707257,15731,14260,279261,21230,18667,291640,21855,19200,279261,21230,18667,185,0,0,25489,2267,2084,448814,30416,26766,17755,1851,1418,3752,213,200,21507,2064,1618,7516,7,7,53257,3232,2807,80955,4133,3475,235437,24913,20503,874088,38213,29804,434909,37536,32179,214186,18635,15898,371415,33251,28440,271143,22654,19254,11832,657,586,11832,657,586,1767,20,19,513,391,391,9,4,0,53600,5301,3849,56272,2515,2123,3522,354,213,56636,3779,2449,156793,8766,6172,23264,1229,980,71166,3447,2330,60709,2225,1687,60709,2225,1687,90524,3846,2821,34125,1240,1070,47227,3503,3335,34125,1240,1070,66217,2802,2146,62130,4754,3583,62130,4754,3583,63595,3051,2788,6682,790,778,8112,378,278,26617,2415,2314,226643,12956,11771,35798,1984,1710,35798,1984,1710,35798,1984,1710,42682,2066,1492,53967,2821,2191,11285,755,699,23828,476,446,128901,8786,5682,187676,8896,6359,43376,2741,1817,43823,2577,1575,137517,7665,5468,26817,1085,1026,4503,151,142,284737,14051,9175,76480,4733,2730,14666,684,667,83653,3178,3005,97627,7049,6016,136039,12035,9807,17240,315,280,17240,315,280,347439,27012,17197,37817,779,694,18393,608,542,79880,5809,5299,13703,587,314,13703,587,314,53376,4196,2774,34821,2221,1827,39563,2173,1541,65603,17758,17212,79880,5809,5299,234362,26589,22327,205720,20152,15801,187080,10783,10230,205511,15174,14071,384972,26027,23377,154482,20780,17028,271143,22654,19254,1912,531,531,39365,3748,3361,226445,14531,13591,8128516,465248,383229
2010.1/2,8293,125,120,8293,125,120,52419,521,468,52419,521,468,72597,693,619,52419,521,468,72597,693,619,72597,693,619,72597,693,619,72597,693,619,41738,824,682,41738,824,682,26215,837,757,7693,90,77,7693,90,77,26215,837,757,43842,2580,2416,7922,536,456,43842,2580,2416,26094,1145,868,152255,12162,8579,127628,7380,6111,104517,6097,5035,59206,5508,4860,278948,17412,14818,36531,2741,2438,16721,772,563,136111,7622,5937,111889,5800,4204,109019,4572,3638,65089,2945,2354,18986,545,500,146418,11457,9250,56451,7637,7155,9536,1006,780,143623,14916,11532,17714,1652,1616,213363,20427,16734,197486,19322,17698,144501,22737,21359,22234,391,366,124935,27381,27232,89345,6767,6734,28739,4454,4254,110298,10758,9644,191334,15443,15333,8212,518,512,17160,896,842,31265,1110,1039,41926,3701,3483,35613,2906,2163,495285,23708,18286,24478,1427,1263,5804,209,202,24755,1762,1247,6789,622,568,92619,8726,7148,34847,1881,1684,94164,6566,5612,1676,27,27,795417,23808,20891,1233988,41811,35051,365722,16105,13059,304598,30999,27164,288835,12590,11668,817754,24891,21868,304598,30999,27164,318008,32064,27790,304598,30999,27164,77,0,0,29901,2205,2035,547922,62220,57971,20770,3073,2094,11593,1454,1047,32363,4527,3141,12805,373,208,62113,4100,3222,94164,6566,5612,275636,27937,22948,989264,49616,38175,489248,52790,44870,249030,28088,23935,419079,47234,40045,328011,37030,31760,9955,1684,1645,9955,1684,1645,1711,38,35,422,132,132,126,0,0,45876,3895,2956,52787,3462,2038,4433,128,126,62689,3410,2535,187129,16228,10488,22648,1633,1031,86082,7805,5464,74762,3038,2442,74762,3038,2442,103924,4771,3020,48834,3020,2188,75284,6932,6243,48834,3020,2188,59206,5508,4860,63638,9127,8580,63638,9127,8580,62522,6161,5214,7772,226,211,7826,544,424,28472,1829,1661,244255,16630,14580,44439,3279,2165,44439,3279,2165,44439,3279,2165,46219,3988,1889,62333,5091,2770,16114,1103,881,27007,840,531,135658,9655,6850,214666,15663,10646,40890,3891,2504,41300,2745,1552,158335,14524,9599,29313,951,907,6306,251,173,262436,15636,11181,66746,5195,3616,14375,101,98,83030,3808,3466,102369,12048,7564,166020,20582,15040,18986,545,500,18986,545,500,377736,35223,22820,49398,1627,1504,19041,1804,1542,69133,5387,4583,13220,600,418,13220,600,418,51720,2898,1945,26302,1681,1023,44610,2382,1862,61919,16170,15685,69133,5387,4583,250605,26758,21919,178042,18802,13696,199645,14248,12718,205601,14435,13733,448092,48470,44392,181472,21371,17336,328011,37030,31760,2725,479,428,42975,2516,2268,242620,16764,14986,8931370,662167,541637
2010.2/2,5984,58,58,5984,58,58,44157,412,403,44157,412,403,63423,614,598,44157,412,403,63423,614,598,63423,614,598,63423,614,598,63423,614,598,35077,451,367,35077,451,367,20998,235,208,6105,54,52,6105,54,52,20998,235,208,47476,5444,4178,8114,731,627,47476,5444,4178,21033,791,671,151713,9499,6882,142768,5784,4566,118549,5046,3971,68351,4284,3373,283306,12284,10533,35990,1496,1233,15796,568,505,139721,7382,5647,115833,5811,4634,116730,3364,2912,68199,1980,1712,20681,657,650,164322,10632,7852,56064,1266,1073,9602,717,558,146742,11899,8290,18855,1164,1109,218743,15163,11089,203646,16359,13544,158240,10160,8843,19925,281,252,130725,29840,29707,94080,1794,1794,26241,681,575,112919,8818,7533,200309,4861,4833,8697,204,171,8507,526,53,20235,716,161,44117,1164,1145,43580,2554,1931,505774,22372,17050,24379,1050,908,5209,117,110,23717,1570,1203,8136,274,191,106202,8643,6151,31935,1446,1303,95067,7356,5941,2047,75,75,887155,20671,17270,1347587,37862,31483,375441,13920,11257,325042,25081,22175,267030,9224,8598,911644,21303,17822,325042,25081,22175,349189,26350,22961,325042,25081,22175,99,0,0,29610,1934,1740,573095,40637,34073,20202,3166,2112,8630,485,431,28832,3651,2543,2313,0,0,67761,4056,3306,95067,7356,5941,276907,39819,32824,1010548,44855,34900,493885,48156,40621,242346,25013,21222,420831,41364,34720,306207,33675,28946,9907,641,583,9907,641,583,670,23,18,382,242,242,279,0,0,45057,5685,4598,47873,2731,2057,3213,140,119,51101,3067,2068,196195,18596,11788,27791,1902,1177,81549,6120,4223,78855,3806,2838,78855,3806,2838,112546,4685,3702,41313,2719,2076,82323,7344,6477,41313,2719,2076,68351,4284,3373,90363,9850,9261,90363,9850,9261,73857,5678,4746,8377,447,408,4391,113,113,29923,2392,2064,227853,14450,12485,46386,2701,1897,46386,2701,1897,46386,2701,1897,48646,4704,3315,61891,5349,3872,13245,645,557,27648,1025,684,141629,10367,7229,219767,15686,10444,41724,3552,2513,42231,2584,1587,166644,15809,9854,33129,1783,1590,6873,342,306,270649,21226,14836,72248,7622,5081,14830,256,165,90083,4607,4201,109698,9210,7712,169395,19860,16806,20681,657,650,20681,657,650,370883,33031,21988,51116,1448,1040,19796,1514,1395,68165,5599,4268,14752,404,255,14752,404,255,48876,2926,1706,25858,1991,1609,34278,2136,1563,56875,18533,18264,68165,5599,4268,250005,38062,31151,204990,24972,17302,193575,12314,10922,215209,15009,14171,456795,33525,28412,181840,32463,26883,306207,33675,28946,3402,179,149,39815,2642,2455,233390,14956,13377,9196034,610216,494828
2011.1/2,8724,134,125,8724,134,125,43041,436,361,43041,436,361,64651,650,545,43041,436,361,64651,650,545,64651,650,545,64651,650,545,64651,650,545,42472,731,535,42472,731,535,26529,590,536,6447,98,98,6447,98,98,26529,590,536,32820,3154,2186,9617,657,638,32820,3154,2186,28717,1118,807,135345,10796,7583,127776,7699,5951,110198,6641,4994,66051,4946,4292,250511,14699,12336,40641,2671,2153,17927,916,694,133062,8266,6227,121155,6622,4908,98551,5646,5283,57753,3289,3036,21484,461,436,146638,10706,8544,57669,5589,5159,11235,1055,898,160512,16394,12541,18595,1516,1399,233372,22847,18889,237276,20386,17640,184216,21693,20901,20991,302,270,125365,21731,21644,103574,10611,10465,29936,3789,3748,119761,9686,8858,220753,24131,23856,10446,306,290,9477,467,447,30832,789,769,52877,1708,1486,29884,2504,2046,497717,24872,18446,29096,1829,1252,4029,520,526,24015,1195,966,7453,497,392,95734,7976,6003,35075,2463,1805,109384,7878,6731,2224,128,128,873900,28108,23855,1343571,47778,38962,362015,15223,12266,328520,29039,26162,282333,10051,8293,897533,29089,24763,328520,29039,26162,345524,30515,27545,328520,29039,26162,25,0,0,27984,2026,1574,674095,66971,60978,20422,2284,1998,7081,459,373,27503,2743,2371,12333,396,405,61880,4384,3582,109384,7878,6731,294007,31382,26100,972286,49892,37071,519130,38551,32335,254910,18787,15910,444857,32758,27637,319873,23603,20093,13504,1157,987,13504,1157,987,1835,45,45,1374,0,0,710,32,11,62403,4474,2841,54615,3884,2065,3766,237,131,51082,3549,2016,193658,16142,9588,29436,2226,1303,84691,6013,3586,71242,3527,2556,71242,3527,2556,100516,6256,4624,46289,2878,2286,68814,6753,5604,46289,2878,2286,66051,4946,4292,105401,7760,6685,105401,7760,6685,94480,5261,4240,7271,253,270,5445,321,233,27703,6740,6566,246030,18796,16543,42305,2197,1621,42305,2197,1621,42305,2197,1621,51245,3013,1751,67517,4129,2444,16272,1116,693,27626,1231,832,127703,8550,4851,229908,15872,9542,47267,2815,2097,40829,2113,1800,163344,13928,8441,30035,1554,1490,12731,491,345,291074,19384,14352,81593,6906,5066,12329,367,192,75373,4089,3802,108521,7623,5837,167864,13304,10148,21484,461,436,21484,461,436,386419,31711,20498,38602,1119,929,15827,579,531,84497,4424,2803,15518,613,474,15518,613,474,51846,3692,1850,26530,769,654,33969,1786,1222,105400,6025,6778,84497,4424,2803,269120,27928,22172,306475,33064,22550,212061,17010,15321,225443,16084,14814,531701,50075,45268,184623,23504,19369,319873,23603,20093,6374,177,132,38286,2665,1895,250347,19675,17216,9503816,636002,511805
2011.2/2,8479,73,73,8479,73,73,45959,309,290,45959,309,290,66751,571,503,45959,309,290,66751,571,503,66751,571,503,66751,571,503,66751,571,503,46591,863,637,46591,863,637,24151,434,313,6024,83,80,6024,83,80,24151,434,313,55352,2654,2154,9157,207,201,55352,2654,2154,29151,2749,2224,136182,11281,7192,133471,8460,6381,115029,7464,5551,70406,3660,2672,296468,14275,12219,36921,2078,1472,17728,591,452,161438,5994,4530,125309,5371,4083,106612,4737,3805,62347,2828,2274,24908,495,436,150501,10839,8025,57784,1476,1203,11870,764,616,160083,12850,8847,19002,1112,796,235956,17305,12418,236390,17651,14303,186578,9109,7725,21813,178,178,129005,21309,21206,96256,1852,1820,34611,663,630,109056,6188,4969,210788,5261,5185,9850,302,225,13541,1446,1249,36643,3132,2926,49371,983,911,34571,2879,2276,513351,25471,18692,32291,1724,1532,4959,213,202,22642,1439,1203,8012,634,413,94538,8339,6140,34088,2674,2353,113304,6873,5499,1830,103,40,926781,26399,21955,1416794,46049,36730,387789,17116,13381,331946,36311,31700,289913,11445,10102,949722,27059,22473,331946,36311,31700,349203,37572,32698,331946,36311,31700,19,0,0,28912,3094,2605,667266,42395,35323,20113,1870,1460,6609,487,424,26722,2357,1884,13421,1332,1332,60817,4763,4022,113304,6873,5499,298224,42740,34308,1000798,50539,36875,528549,55185,45521,258952,28030,23346,452142,48768,40497,324714,35322,29541,14160,1152,1091,14160,1152,1091,1123,21,18,1288,0,0,445,37,0,59936,5638,4471,45849,2829,1879,2896,232,104,67021,4388,2561,211226,15159,9805,25579,1650,993,90145,8271,5680,77638,3416,2686,77638,3416,2686,105621,4550,3099,46597,3098,2319,74024,4083,3624,46597,3098,2319,70406,3660,2672,102364,11175,10033,102364,11175,10033,93091,5383,4267,6415,187,148,5923,272,167,28195,8589,8222,257385,19897,17437,43241,2455,1785,43241,2455,1785,43241,2455,1785,50664,3154,1641,63722,4251,2195,13058,1097,554,29314,781,550,141137,9987,6774,218276,15311,10000,51672,2796,1867,39390,2324,1647,181434,13215,8548,29733,1462,1255,9723,384,307,284638,16334,11484,74675,5553,3523,14928,344,304,81218,3711,3146,119251,8602,6574,166792,16747,11959,24908,495,436,24908,495,436,369444,34276,19673,44583,1280,995,17762,539,461,68226,5607,4621,17603,562,445,17603,562,445,52548,3701,2032,26437,1214,900,48709,2950,2001,86312,22684,22035,68226,5607,4621,253146,41474,33430,272421,27436,18892,208676,16947,15436,219167,19827,18133,525020,38282,33091,184920,35867,28809,324714,35322,29541,7670,521,388,40267,5468,4821,248943,22415,20257,9715637,649951,513402
2012.1/2,5816,102,99,5816,102,99,42742,482,450,42742,482,450,61263,786,737,42742,482,450,61263,786,737,61263,786,737,61263,786,737,61263,786,737,42960,784,697,42960,784,697,22453,401,360,5353,89,86,5353,89,86,22453,401,360,44754,2900,2576,6225,408,388,44754,2900,2576,25877,1302,1126,147758,10339,6878,128582,6957,5275,106748,5973,4413,75271,4216,3887,257483,12147,11023,42200,2354,1926,21311,1039,932,156947,6704,6007,124625,5926,5030,121394,6040,4940,69904,3579,2832,22281,494,471,168259,11469,9279,59205,6017,5593,12417,873,760,166338,13770,11010,19877,1938,1813,242549,19346,16339,247612,20699,18284,179387,21318,20669,20462,328,328,133994,23857,23648,88790,6333,6252,27374,4330,4256,111813,7667,7152,194749,16326,16099,11259,732,683,13619,1487,977,34762,2239,1713,53031,815,792,36923,1808,1484,517081,22170,17753,32015,1403,1214,4900,221,221,27760,2644,1860,7358,739,649,103093,8412,6744,36844,2102,1948,111898,8406,7752,1782,103,84,893956,26385,24275,1385853,45866,40822,381717,17690,15097,345011,31434,29171,299691,10251,9657,917758,27452,25270,345011,31434,29171,361068,32004,29660,345011,31434,29171,23,0,0,35246,3846,3507,677189,64873,59820,17125,2022,1577,6217,167,162,23342,2189,1739,13805,1121,1121,64205,3516,3212,111898,8406,7752,303654,35812,30869,1017775,43569,34486,561209,48350,42538,275400,24751,21864,485401,43318,38424,340799,30935,27168,15250,1161,1077,15250,1161,1077,1545,124,118,1097,110,110,74,25,0,58757,4691,3490,52087,2303,1840,4743,275,207,70597,5330,4334,218638,15559,10567,27250,1803,1349,90533,8412,6348,75875,2819,2460,75875,2819,2460,106430,3787,3026,48123,2820,2124,79590,6094,5191,48123,2820,2124,75271,4216,3887,100102,6012,5029,100102,6012,5029,95799,5608,4430,6626,100,73,12509,879,872,44438,3242,2847,268062,19794,18386,53138,3117,2501,53138,3117,2501,53138,3117,2501,53302,3587,2699,68875,4014,2967,15573,427,268,29219,976,869,156034,9403,6764,228642,17091,12615,46665,2194,1736,41590,2590,1928,187579,13631,9371,29164,997,889,9009,367,335,284943,14174,11443,74118,4668,3749,15155,143,141,72980,3439,3203,117118,7902,6726,163815,12851,10239,22281,494,471,22281,494,471,390835,34839,22123,44011,1274,1167,19778,821,648,81393,4457,3921,15145,595,457,15145,595,457,53292,4055,3064,23910,1547,1142,53307,3690,3004,103661,8955,8448,81393,4457,3921,273149,31863,27038,244999,22333,16989,214755,16104,15382,226147,18706,17868,538373,50285,47071,191756,27406,23117,340799,30935,27168,6165,550,441,46476,4104,3739,261231,20208,19121,9805150,626685,532061
