,전직종,011,011_구직,011_채용,012,012_구직,012_채용,013,013_구직,013_채용,015,015_구직,015_채용,016,016_구직,016_채용,022,022_구직,022_채용,023,023_구직,023_채용,024,024_구직,024_채용,025,025_구직,025_채용,026,026_구직,026_채용,027,027_구직,027_채용,028,028_구직,028_채용,029,029_구직,029_채용,031,031_구직,031_채용,032,032_구직,032_채용,033,033_구직,033_채용,110,110_구직,110_채용,121,121_구직,121_채용,122,122_구직,122_채용,131,131_구직,131_채용,132,132_구직,132_채용,133,133_구직,133_채용,134,134_구직,134_채용,135,135_구직,135_채용,136,136_구직,136_채용,140,140_구직,140_채용,151,151_구직,151_채용,152,152_구직,152_채용,153,153_구직,153_채용,154,154_구직,154_채용,155,155_구직,155_채용,156,156_구직,156_채용,157,157_구직,157_채용,158,158_구직,158_채용,159,159_구직,159_채용,211,211_구직,211_채용,212,212_구직,212_채용,213,213_구직,213_채용,214,214_구직,214_채용,215,215_구직,215_채용,221,221_구직,221_채용,222,222_구직,222_채용,231,231_구직,231_채용,232,232_구직,232_채용,301,301_구직,301_채용,303,303_구직,303_채용,304,304_구직,304_채용,305,305_구직,305_채용,306,306_구직,306_채용,307,307_구직,307_채용,411,411_구직,411_채용,412,412_구직,412_채용,413,413_구직,413_채용,414,414_구직,414_채용,415,415_구직,415_채용,416,416_구직,416_채용,420,420_구직,420_채용,511,511_구직,511_채용,512,512_구직,512_채용,521,521_구직,521_채용,523,523_구직,523_채용,524,524_구직,524_채용,531,531_구직,531_채용,532,532_구직,532_채용,541,541_구직,541_채용,542,542_구직,542_채용,550,550_구직,550_채용,561,561_구직,561_채용,562,562_구직,562_채용,612,612_구직,612_채용,613,613_구직,613_채용,615,615_구직,615_채용,616,616_구직,616_채용,617,617_구직,617_채용,621,621_구직,621_채용,622,622_구직,622_채용,623,623_구직,623_채용,624,624_구직,624_채용,701,701_구직,701_채용,702,702_구직,702_채용,703,703_구직,703_채용,704,704_구직,704_채용,705,705_구직,705_채용,706,706_구직,706_채용,811,811_구직,811_채용,812,812_구직,812_채용,813,813_구직,813_채용,814,814_구직,814_채용,815,815_구직,815_채용,816,816_구직,816_채용,817,817_구직,817_채용,821,821_구직,821_채용,822,822_구직,822_채용,823,823_구직,823_채용,824,824_구직,824_채용,825,825_구직,825_채용,826,826_구직,826_채용,831,831_구직,831_채용,832,832_구직,832_채용,833,833_구직,833_채용,834,834_구직,834_채용,835,835_구직,835_채용,836,836_구직,836_채용,841,841_구직,841_채용,842,842_구직,842_채용,851,851_구직,851_채용,852,852_구직,852_채용,853,853_구직,853_채용,861,861_구직,861_채용,862,862_구직,862_채용,864,864_구직,864_채용,871,871_구직,871_채용,872,872_구직,872_채용,873,873_구직,873_채용,881,881_구직,881_채용,882,882_구직,882_채용,883,883_구직,883_채용,885,885_구직,885_채용,890,890_구직,890_채용,901,901_구직,901_채용,전직종_구직,전직종_채용
2003-01-01,6805322.0,6586.0,153.0,143.0,47852.0,328.0,322.0,65474.0,769.0,702.0,21328.0,629.0,563.0,40855.0,980.0,860.0,12839.0,594.0,304.0,15110.0,503.0,144.0,13344.0,1141.0,769.0,673790.0,27157.0,23378.0,673790.0,27157.0,23378.0,315295.0,17979.0,15042.0,416670.0,17705.0,13856.0,238169.0,26450.0,23354.0,36908.0,1436.0,1264.0,258412.0,8929.0,8257.0,449767.0,24969.0,17694.0,7414.0,573.0,533.0,19501.0,1396.0,1293.0,19501.0,1396.0,1293.0,21260.0,2153.0,1891.0,21762.0,1173.0,845.0,98517.0,11941.0,8489.0,75950.0,7332.0,5986.0,21762.0,1173.0,845.0,62487.0,3509.0,2943.0,223791.0,18851.0,15929.0,96215.0,5984.0,4602.0,11688.0,584.0,367.0,115077.0,6633.0,5225.0,24832.0,1309.0,1122.0,44471.0,1834.0,1447.0,2504.0,183.0,139.0,4826.0,578.0,543.0,31884.0,1086.0,854.0,116897.0,15078.0,10005.0,121346.0,15782.0,15415.0,78255.0,5947.0,5893.0,23074.0,5001.0,4894.0,99656.0,13255.0,11761.0,91013.0,8089.0,7986.0,5402.0,171.0,169.0,14440.0,649.0,592.0,21567.0,1814.0,1677.0,78530.0,15938.0,15522.0,46885.0,6766.0,6325.0,7565.0,1056.0,955.0,119368.0,14492.0,11220.0,14760.0,1327.0,1256.0,169768.0,19189.0,15607.0,121704.0,11923.0,10990.0,7123.0,826.0,764.0,14529.0,386.0,344.0,4130.0,344.0,330.0,9924.0,332.0,314.0,85013.0,13992.0,9151.0,19888.0,1189.0,1107.0,22336.0,1644.0,1496.0,14340.0,2071.0,1336.0,4132.0,313.0,250.0,12369.0,1232.0,1066.0,7137.0,515.0,382.0,2316.0,339.0,328.0,90335.0,8438.0,6701.0,143912.0,24627.0,19036.0,23847.0,2675.0,2324.0,165851.0,15611.0,15176.0,154157.0,24064.0,22983.0,162712.0,16332.0,15657.0,37436.0,2423.0,2174.0,425371.0,22970.0,17045.0,148414.0,18259.0,16099.0,207371.0,27354.0,24201.0,54706.0,8067.0,6023.0,58957.0,9095.0,8102.0,21058.0,956.0,858.0,322823.0,39264.0,24722.0,33322.0,2107.0,1954.0,63858.0,5598.0,4654.0,66897.0,4477.0,3912.0,61241.0,4001.0,3353.0,12801.0,1361.0,1061.0,21091.0,1397.0,1346.0,7992.0,517.0,355.0,68256.0,16259.0,15891.0,92402.0,4728.0,3309.0,67411.0,5105.0,3900.0,130327.0,11780.0,8064.0,18781.0,1535.0,1119.0,9704.0,454.0,182.0,68873.0,3189.0,2418.0,186648.0,8216.0,6778.0,83775.0,3466.0,2757.0,25225.0,1766.0,1298.0,28049.0,1498.0,791.0,71465.0,6640.0,4806.0,41654.0,3266.0,2582.0,40478.0,3563.0,2115.0,43347.0,4060.0,3259.0,46418.0,5661.0,4418.0,15375.0,163.0,153.0,79980.0,4317.0,3755.0,89901.0,7240.0,5675.0,171271.0,15169.0,12326.0,46418.0,5661.0,4418.0,62487.0,3509.0,2943.0,22369.0,317.0,248.0,132978.0,11245.0,7125.0,11358.0,612.0,546.0,47747.0,2607.0,2150.0,48728.0,2438.0,1677.0,15702.0,498.0,392.0,8193.0,867.0,612.0,32675.0,2619.0,2203.0,50157.0,2163.0,1689.0,30849.0,1307.0,948.0,38115.0,1226.0,990.0,23384.0,1421.0,1159.0,40959.0,2526.0,1970.0,147677.0,16510.0,12334.0,9215.0,1123.0,1110.0,625301.0,511602.0
2003-02-01,6802928.828317901,6586.0,153.0,143.0,47852.0,328.0,322.0,65474.0,769.0,702.0,21328.0,629.0,563.0,40855.0,980.0,860.0,12839.0,594.0,304.0,15110.0,503.0,144.0,13344.0,1141.0,769.0,673790.0,27157.0,23378.0,673790.0,27157.0,23378.0,315295.0,17979.0,15042.0,416670.0,17705.0,13856.0,238169.0,26450.0,23354.0,36908.0,1436.0,1264.0,258412.0,8929.0,8257.0,449767.0,24969.0,17694.0,7414.0,573.0,533.0,19501.0,1396.0,1293.0,19501.0,1396.0,1293.0,21260.0,2153.0,1891.0,21762.0,1173.0,845.0,98517.0,11941.0,8489.0,75950.0,7332.0,5986.0,21762.0,1173.0,845.0,62487.0,3509.0,2943.0,223791.0,18851.0,15929.0,96215.0,5984.0,4602.0,11688.0,584.0,367.0,115077.0,6633.0,5225.0,24832.0,1309.0,1122.0,44471.0,1834.0,1447.0,2504.0,183.0,139.0,4826.0,578.0,543.0,31884.0,1086.0,854.0,116897.0,15078.0,10005.0,121346.0,15782.0,15415.0,78255.0,5947.0,5893.0,23074.0,5001.0,4894.0,99656.0,13255.0,11761.0,91013.0,8089.0,7986.0,5402.0,171.0,169.0,14440.0,649.0,592.0,21567.0,1814.0,1677.0,78530.0,15938.0,15522.0,46885.0,6766.0,6325.0,7565.0,1056.0,955.0,119368.0,14492.0,11220.0,14760.0,1327.0,1256.0,169768.0,19189.0,15607.0,121704.0,11923.0,10990.0,7123.0,826.0,764.0,14529.0,386.0,344.0,4130.0,344.0,330.0,9924.0,332.0,314.0,85013.0,13992.0,9151.0,19888.0,1189.0,1107.0,22336.0,1644.0,1496.0,14340.0,2071.0,1336.0,4132.0,313.0,250.0,12369.0,1232.0,1066.0,7137.0,515.0,382.0,2316.0,339.0,328.0,90335.0,8438.0,6701.0,143912.0,24627.0,19036.0,23847.0,2675.0,2324.0,165851.0,15611.0,15176.0,154157.0,24064.0,22983.0,162712.0,16332.0,15657.0,37436.0,2423.0,2174.0,425371.0,22970.0,17045.0,148414.0,18259.0,16099.0,207371.0,27354.0,24201.0,54706.0,8067.0,6023.0,58957.0,9095.0,8102.0,21058.0,956.0,858.0,322823.0,39264.0,24722.0,33322.0,2107.0,1954.0,63858.0,5598.0,4654.0,66897.0,4477.0,3912.0,61241.0,4001.0,3353.0,12801.0,1361.0,1061.0,21091.0,1397.0,1346.0,7992.0,517.0,355.0,68256.0,16259.0,15891.0,92402.0,4728.0,3309.0,67411.0,5105.0,3900.0,130327.0,11780.0,8064.0,18781.0,1535.0,1119.0,9704.0,454.0,182.0,68873.0,3189.0,2418.0,186648.0,8216.0,6778.0,83775.0,3466.0,2757.0,25225.0,1766.0,1298.0,28049.0,1498.0,791.0,71465.0,6640.0,4806.0,41654.0,3266.0,2582.0,40478.0,3563.0,2115.0,43347.0,4060.0,3259.0,46418.0,5661.0,4418.0,15375.0,163.0,153.0,79980.0,4317.0,3755.0,89901.0,7240.0,5675.0,171271.0,15169.0,12326.0,46418.0,5661.0,4418.0,62487.0,3509.0,2943.0,22369.0,317.0,248.0,132978.0,11245.0,7125.0,11358.0,612.0,546.0,47747.0,2607.0,2150.0,48728.0,2438.0,1677.0,15702.0,498.0,392.0,8193.0,867.0,612.0,32675.0,2619.0,2203.0,50157.0,2163.0,1689.0,30849.0,1307.0,948.0,38115.0,1226.0,990.0,23384.0,1421.0,1159.0,40959.0,2526.0,1970.0,147677.0,16510.0,12334.0,9215.0,1123.0,1110.0,625301.0,511602.0
2003-03-01,6802882.084876543,6586.0,153.0,143.0,47852.0,328.0,322.0,65474.0,769.0,702.0,21328.0,629.0,563.0,40855.0,980.0,860.0,12839.0,594.0,304.0,15110.0,503.0,144.0,13344.0,1141.0,769.0,673790.0,27157.0,23378.0,673790.0,27157.0,23378.0,315295.0,17979.0,15042.0,416670.0,17705.0,13856.0,238169.0,26450.0,23354.0,36908.0,1436.0,1264.0,258412.0,8929.0,8257.0,449767.0,24969.0,17694.0,7414.0,573.0,533.0,19501.0,1396.0,1293.0,19501.0,1396.0,1293.0,21260.0,2153.0,1891.0,21762.0,1173.0,845.0,98517.0,11941.0,8489.0,75950.0,7332.0,5986.0,21762.0,1173.0,845.0,62487.0,3509.0,2943.0,223791.0,18851.0,15929.0,96215.0,5984.0,4602.0,11688.0,584.0,367.0,115077.0,6633.0,5225.0,24832.0,1309.0,1122.0,44471.0,1834.0,1447.0,2504.0,183.0,139.0,4826.0,578.0,543.0,31884.0,1086.0,854.0,116897.0,15078.0,10005.0,121346.0,15782.0,15415.0,78255.0,5947.0,5893.0,23074.0,5001.0,4894.0,99656.0,13255.0,11761.0,91013.0,8089.0,7986.0,5402.0,171.0,169.0,14440.0,649.0,592.0,21567.0,1814.0,1677.0,78530.0,15938.0,15522.0,46885.0,6766.0,6325.0,7565.0,1056.0,955.0,119368.0,14492.0,11220.0,14760.0,1327.0,1256.0,169768.0,19189.0,15607.0,121704.0,11923.0,10990.0,7123.0,826.0,764.0,14529.0,386.0,344.0,4130.0,344.0,330.0,9924.0,332.0,314.0,85013.0,13992.0,9151.0,19888.0,1189.0,1107.0,22336.0,1644.0,1496.0,14340.0,2071.0,1336.0,4132.0,313.0,250.0,12369.0,1232.0,1066.0,7137.0,515.0,382.0,2316.0,339.0,328.0,90335.0,8438.0,6701.0,143912.0,24627.0,19036.0,23847.0,2675.0,2324.0,165851.0,15611.0,15176.0,154157.0,24064.0,22983.0,162712.0,16332.0,15657.0,37436.0,2423.0,2174.0,425371.0,22970.0,17045.0,148414.0,18259.0,16099.0,207371.0,27354.0,24201.0,54706.0,8067.0,6023.0,58957.0,9095.0,8102.0,21058.0,956.0,858.0,322823.0,39264.0,24722.0,33322.0,2107.0,1954.0,63858.0,5598.0,4654.0,66897.0,4477.0,3912.0,61241.0,4001.0,3353.0,12801.0,1361.0,1061.0,21091.0,1397.0,1346.0,7992.0,517.0,355.0,68256.0,16259.0,15891.0,92402.0,4728.0,3309.0,67411.0,5105.0,3900.0,130327.0,11780.0,8064.0,18781.0,1535.0,1119.0,9704.0,454.0,182.0,68873.0,3189.0,2418.0,186648.0,8216.0,6778.0,83775.0,3466.0,2757.0,25225.0,1766.0,1298.0,28049.0,1498.0,791.0,71465.0,6640.0,4806.0,41654.0,3266.0,2582.0,40478.0,3563.0,2115.0,43347.0,4060.0,3259.0,46418.0,5661.0,4418.0,15375.0,163.0,153.0,79980.0,4317.0,3755.0,89901.0,7240.0,5675.0,171271.0,15169.0,12326.0,46418.0,5661.0,4418.0,62487.0,3509.0,2943.0,22369.0,317.0,248.0,132978.0,11245.0,7125.0,11358.0,612.0,546.0,47747.0,2607.0,2150.0,48728.0,2438.0,1677.0,15702.0,498.0,392.0,8193.0,867.0,612.0,32675.0,2619.0,2203.0,50157.0,2163.0,1689.0,30849.0,1307.0,948.0,38115.0,1226.0,990.0,23384.0,1421.0,1159.0,40959.0,2526.0,1970.0,147677.0,16510.0,12334.0,9215.0,1123.0,1110.0,625301.0,511602.0
2003-04-01,6805042.46875,6586.0,153.0,143.0,47852.0,328.0,322.0,65474.0,769.0,702.0,21328.0,629.0,563.0,40855.0,980.0,860.0,12839.0,594.0,304.0,15110.0,503.0,144.0,13344.0,1141.0,769.0,673790.0,27157.0,23378.0,673790.0,27157.0,23378.0,315295.0,17979.0,15042.0,416670.0,17705.0,13856.0,238169.0,26450.0,23354.0,36908.0,1436.0,1264.0,258412.0,8929.0,8257.0,449767.0,24969.0,17694.0,7414.0,573.0,533.0,19501.0,1396.0,1293.0,19501.0,1396.0,1293.0,21260.0,2153.0,1891.0,21762.0,1173.0,845.0,98517.0,11941.0,8489.0,75950.0,7332.0,5986.0,21762.0,1173.0,845.0,62487.0,3509.0,2943.0,223791.0,18851.0,15929.0,96215.0,5984.0,4602.0,11688.0,584.0,367.0,115077.0,6633.0,5225.0,24832.0,1309.0,1122.0,44471.0,1834.0,1447.0,2504.0,183.0,139.0,4826.0,578.0,543.0,31884.0,1086.0,854.0,116897.0,15078.0,10005.0,121346.0,15782.0,15415.0,78255.0,5947.0,5893.0,23074.0,5001.0,4894.0,99656.0,13255.0,11761.0,91013.0,8089.0,7986.0,5402.0,171.0,169.0,14440.0,649.0,592.0,21567.0,1814.0,1677.0,78530.0,15938.0,15522.0,46885.0,6766.0,6325.0,7565.0,1056.0,955.0,119368.0,14492.0,11220.0,14760.0,1327.0,1256.0,169768.0,19189.0,15607.0,121704.0,11923.0,10990.0,7123.0,826.0,764.0,14529.0,386.0,344.0,4130.0,344.0,330.0,9924.0,332.0,314.0,85013.0,13992.0,9151.0,19888.0,1189.0,1107.0,22336.0,1644.0,1496.0,14340.0,2071.0,1336.0,4132.0,313.0,250.0,12369.0,1232.0,1066.0,7137.0,515.0,382.0,2316.0,339.0,328.0,90335.0,8438.0,6701.0,143912.0,24627.0,19036.0,23847.0,2675.0,2324.0,165851.0,15611.0,15176.0,154157.0,24064.0,22983.0,162712.0,16332.0,15657.0,37436.0,2423.0,2174.0,425371.0,22970.0,17045.0,148414.0,18259.0,16099.0,207371.0,27354.0,24201.0,54706.0,8067.0,6023.0,58957.0,9095.0,8102.0,21058.0,956.0,858.0,322823.0,39264.0,24722.0,33322.0,2107.0,1954.0,63858.0,5598.0,4654.0,66897.0,4477.0,3912.0,61241.0,4001.0,3353.0,12801.0,1361.0,1061.0,21091.0,1397.0,1346.0,7992.0,517.0,355.0,68256.0,16259.0,15891.0,92402.0,4728.0,3309.0,67411.0,5105.0,3900.0,130327.0,11780.0,8064.0,18781.0,1535.0,1119.0,9704.0,454.0,182.0,68873.0,3189.0,2418.0,186648.0,8216.0,6778.0,83775.0,3466.0,2757.0,25225.0,1766.0,1298.0,28049.0,1498.0,791.0,71465.0,6640.0,4806.0,41654.0,3266.0,2582.0,40478.0,3563.0,2115.0,43347.0,4060.0,3259.0,46418.0,5661.0,4418.0,15375.0,163.0,153.0,79980.0,4317.0,3755.0,89901.0,7240.0,5675.0,171271.0,15169.0,12326.0,46418.0,5661.0,4418.0,62487.0,3509.0,2943.0,22369.0,317.0,248.0,132978.0,11245.0,7125.0,11358.0,612.0,546.0,47747.0,2607.0,2150.0,48728.0,2438.0,1677.0,15702.0,498.0,392.0,8193.0,867.0,612.0,32675.0,2619.0,2203.0,50157.0,2163.0,1689.0,30849.0,1307.0,948.0,38115.0,1226.0,990.0,23384.0,1421.0,1159.0,40959.0,2526.0,1970.0,147677.0,16510.0,12334.0,9215.0,1123.0,1110.0,625301.0,511602.0
2003-05-01,6809270.679012345,6586.0,153.0,143.0,47852.0,328.0,322.0,65474.0,769.0,702.0,21328.0,629.0,563.0,40855.0,980.0,860.0,12839.0,594.0,304.0,15110.0,503.0,144.0,13344.0,1141.0,769.0,673790.0,27157.0,23378.0,673790.0,27157.0,23378.0,315295.0,17979.0,15042.0,416670.0,17705.0,13856.0,238169.0,26450.0,23354.0,36908.0,1436.0,1264.0,258412.0,8929.0,8257.0,449767.0,24969.0,17694.0,7414.0,573.0,533.0,19501.0,1396.0,1293.0,19501.0,1396.0,1293.0,21260.0,2153.0,1891.0,21762.0,1173.0,845.0,98517.0,11941.0,8489.0,75950.0,7332.0,5986.0,21762.0,1173.0,845.0,62487.0,3509.0,2943.0,223791.0,18851.0,15929.0,96215.0,5984.0,4602.0,11688.0,584.0,367.0,115077.0,6633.0,5225.0,24832.0,1309.0,1122.0,44471.0,1834.0,1447.0,2504.0,183.0,139.0,4826.0,578.0,543.0,31884.0,1086.0,854.0,116897.0,15078.0,10005.0,121346.0,15782.0,15415.0,78255.0,5947.0,5893.0,23074.0,5001.0,4894.0,99656.0,13255.0,11761.0,91013.0,8089.0,7986.0,5402.0,171.0,169.0,14440.0,649.0,592.0,21567.0,1814.0,1677.0,78530.0,15938.0,15522.0,46885.0,6766.0,6325.0,7565.0,1056.0,955.0,119368.0,14492.0,11220.0,14760.0,1327.0,1256.0,169768.0,19189.0,15607.0,121704.0,11923.0,10990.0,7123.0,826.0,764.0,14529.0,386.0,344.0,4130.0,344.0,330.0,9924.0,332.0,314.0,85013.0,13992.0,9151.0,19888.0,1189.0,1107.0,22336.0,1644.0,1496.0,14340.0,2071.0,1336.0,4132.0,313.0,250.0,12369.0,1232.0,1066.0,7137.0,515.0,382.0,2316.0,339.0,328.0,90335.0,8438.0,6701.0,143912.0,24627.0,19036.0,23847.0,2675.0,2324.0,165851.0,15611.0,15176.0,154157.0,24064.0,22983.0,162712.0,16332.0,15657.0,37436.0,2423.0,2174.0,425371.0,22970.0,17045.0,148414.0,18259.0,16099.0,207371.0,27354.0,24201.0,54706.0,8067.0,6023.0,58957.0,9095.0,8102.0,21058.0,956.0,858.0,322823.0,39264.0,24722.0,33322.0,2107.0,1954.0,63858.0,5598.0,4654.0,66897.0,4477.0,3912.0,61241.0,4001.0,3353.0,12801.0,1361.0,1061.0,21091.0,1397.0,1346.0,7992.0,517.0,355.0,68256.0,16259.0,15891.0,92402.0,4728.0,3309.0,67411.0,5105.0,3900.0,130327.0,11780.0,8064.0,18781.0,1535.0,1119.0,9704.0,454.0,182.0,68873.0,3189.0,2418.0,186648.0,8216.0,6778.0,83775.0,3466.0,2757.0,25225.0,1766.0,1298.0,28049.0,1498.0,791.0,71465.0,6640.0,4806.0,41654.0,3266.0,2582.0,40478.0,3563.0,2115.0,43347.0,4060.0,3259.0,46418.0,5661.0,4418.0,15375.0,163.0,153.0,79980.0,4317.0,3755.0,89901.0,7240.0,5675.0,171271.0,15169.0,12326.0,46418.0,5661.0,4418.0,62487.0,3509.0,2943.0,22369.0,317.0,248.0,132978.0,11245.0,7125.0,11358.0,612.0,546.0,47747.0,2607.0,2150.0,48728.0,2438.0,1677.0,15702.0,498.0,392.0,8193.0,867.0,612.0,32675.0,2619.0,2203.0,50157.0,2163.0,1689.0,30849.0,1307.0,948.0,38115.0,1226.0,990.0,23384.0,1421.0,1159.0,40959.0,2526.0,1970.0,147677.0,16510.0,12334.0,9215.0,1123.0,1110.0,625301.0,511602.0
2003-06-01,6815427.414737654,6586.0,153.0,143.0,47852.0,328.0,322.0,65474.0,769.0,702.0,21328.0,629.0,563.0,40855.0,980.0,860.0,12839.0,594.0,304.0,15110.0,503.0,144.0,13344.0,1141.0,769.0,673790.0,27157.0,23378.0,673790.0,27157.0,23378.0,315295.0,17979.0,15042.0,416670.0,17705.0,13856.0,238169.0,26450.0,23354.0,36908.0,1436.0,1264.0,258412.0,8929.0,8257.0,449767.0,24969.0,17694.0,7414.0,573.0,533.0,19501.0,1396.0,1293.0,19501.0,1396.0,1293.0,21260.0,2153.0,1891.0,21762.0,1173.0,845.0,98517.0,11941.0,8489.0,75950.0,7332.0,5986.0,21762.0,1173.0,845.0,62487.0,3509.0,2943.0,223791.0,18851.0,15929.0,96215.0,5984.0,4602.0,11688.0,584.0,367.0,115077.0,6633.0,5225.0,24832.0,1309.0,1122.0,44471.0,1834.0,1447.0,2504.0,183.0,139.0,4826.0,578.0,543.0,31884.0,1086.0,854.0,116897.0,15078.0,10005.0,121346.0,15782.0,15415.0,78255.0,5947.0,5893.0,23074.0,5001.0,4894.0,99656.0,13255.0,11761.0,91013.0,8089.0,7986.0,5402.0,171.0,169.0,14440.0,649.0,592.0,21567.0,1814.0,1677.0,78530.0,15938.0,15522.0,46885.0,6766.0,6325.0,7565.0,1056.0,955.0,119368.0,14492.0,11220.0,14760.0,1327.0,1256.0,169768.0,19189.0,15607.0,121704.0,11923.0,10990.0,7123.0,826.0,764.0,14529.0,386.0,344.0,4130.0,344.0,330.0,9924.0,332.0,314.0,85013.0,13992.0,9151.0,19888.0,1189.0,1107.0,22336.0,1644.0,1496.0,14340.0,2071.0,1336.0,4132.0,313.0,250.0,12369.0,1232.0,1066.0,7137.0,515.0,382.0,2316.0,339.0,328.0,90335.0,8438.0,6701.0,143912.0,24627.0,19036.0,23847.0,2675.0,2324.0,165851.0,15611.0,15176.0,154157.0,24064.0,22983.0,162712.0,16332.0,15657.0,37436.0,2423.0,2174.0,425371.0,22970.0,17045.0,148414.0,18259.0,16099.0,207371.0,27354.0,24201.0,54706.0,8067.0,6023.0,58957.0,9095.0,8102.0,21058.0,956.0,858.0,322823.0,39264.0,24722.0,33322.0,2107.0,1954.0,63858.0,5598.0,4654.0,66897.0,4477.0,3912.0,61241.0,4001.0,3353.0,12801.0,1361.0,1061.0,21091.0,1397.0,1346.0,7992.0,517.0,355.0,68256.0,16259.0,15891.0,92402.0,4728.0,3309.0,67411.0,5105.0,3900.0,130327.0,11780.0,8064.0,18781.0,1535.0,1119.0,9704.0,454.0,182.0,68873.0,3189.0,2418.0,186648.0,8216.0,6778.0,83775.0,3466.0,2757.0,25225.0,1766.0,1298.0,28049.0,1498.0,791.0,71465.0,6640.0,4806.0,41654.0,3266.0,2582.0,40478.0,3563.0,2115.0,43347.0,4060.0,3259.0,46418.0,5661.0,4418.0,15375.0,163.0,153.0,79980.0,4317.0,3755.0,89901.0,7240.0,5675.0,171271.0,15169.0,12326.0,46418.0,5661.0,4418.0,62487.0,3509.0,2943.0,22369.0,317.0,248.0,132978.0,11245.0,7125.0,11358.0,612.0,546.0,47747.0,2607.0,2150.0,48728.0,2438.0,1677.0,15702.0,498.0,392.0,8193.0,867.0,612.0,32675.0,2619.0,2203.0,50157.0,2163.0,1689.0,30849.0,1307.0,948.0,38115.0,1226.0,990.0,23384.0,1421.0,1159.0,40959.0,2526.0,1970.0,147677.0,16510.0,12334.0,9215.0,1123.0,1110.0,625301.0,511602.0
2003-07-01,6823373.375,6586.0,153.0,143.0,47852.0,328.0,322.0,65474.0,769.0,702.0,21328.0,629.0,563.0,40855.0,980.0,860.0,12839.0,594.0,304.0,15110.0,503.0,144.0,13344.0,1141.0,769.0,673790.0,27157.0,23378.0,673790.0,27157.0,23378.0,315295.0,17979.0,15042.0,416670.0,17705.0,13856.0,238169.0,26450.0,23354.0,36908.0,1436.0,1264.0,258412.0,8929.0,8257.0,449767.0,24969.0,17694.0,7414.0,573.0,533.0,19501.0,1396.0,1293.0,19501.0,1396.0,1293.0,21260.0,2153.0,1891.0,21762.0,1173.0,845.0,98517.0,11941.0,8489.0,75950.0,7332.0,5986.0,21762.0,1173.0,845.0,62487.0,3509.0,2943.0,223791.0,18851.0,15929.0,96215.0,5984.0,4602.0,11688.0,584.0,367.0,115077.0,6633.0,5225.0,24832.0,1309.0,1122.0,44471.0,1834.0,1447.0,2504.0,183.0,139.0,4826.0,578.0,543.0,31884.0,1086.0,854.0,116897.0,15078.0,10005.0,121346.0,15782.0,15415.0,78255.0,5947.0,5893.0,23074.0,5001.0,4894.0,99656.0,13255.0,11761.0,91013.0,8089.0,7986.0,5402.0,171.0,169.0,14440.0,649.0,592.0,21567.0,1814.0,1677.0,78530.0,15938.0,15522.0,46885.0,6766.0,6325.0,7565.0,1056.0,955.0,119368.0,14492.0,11220.0,14760.0,1327.0,1256.0,169768.0,19189.0,15607.0,121704.0,11923.0,10990.0,7123.0,826.0,764.0,14529.0,386.0,344.0,4130.0,344.0,330.0,9924.0,332.0,314.0,85013.0,13992.0,9151.0,19888.0,1189.0,1107.0,22336.0,1644.0,1496.0,14340.0,2071.0,1336.0,4132.0,313.0,250.0,12369.0,1232.0,1066.0,7137.0,515.0,382.0,2316.0,339.0,328.0,90335.0,8438.0,6701.0,143912.0,24627.0,19036.0,23847.0,2675.0,2324.0,165851.0,15611.0,15176.0,154157.0,24064.0,22983.0,162712.0,16332.0,15657.0,37436.0,2423.0,2174.0,425371.0,22970.0,17045.0,148414.0,18259.0,16099.0,207371.0,27354.0,24201.0,54706.0,8067.0,6023.0,58957.0,9095.0,8102.0,21058.0,956.0,858.0,322823.0,39264.0,24722.0,33322.0,2107.0,1954.0,63858.0,5598.0,4654.0,66897.0,4477.0,3912.0,61241.0,4001.0,3353.0,12801.0,1361.0,1061.0,21091.0,1397.0,1346.0,7992.0,517.0,355.0,68256.0,16259.0,15891.0,92402.0,4728.0,3309.0,67411.0,5105.0,3900.0,130327.0,11780.0,8064.0,18781.0,1535.0,1119.0,9704.0,454.0,182.0,68873.0,3189.0,2418.0,186648.0,8216.0,6778.0,83775.0,3466.0,2757.0,25225.0,1766.0,1298.0,28049.0,1498.0,791.0,71465.0,6640.0,4806.0,41654.0,3266.0,2582.0,40478.0,3563.0,2115.0,43347.0,4060.0,3259.0,46418.0,5661.0,4418.0,15375.0,163.0,153.0,79980.0,4317.0,3755.0,89901.0,7240.0,5675.0,171271.0,15169.0,12326.0,46418.0,5661.0,4418.0,62487.0,3509.0,2943.0,22369.0,317.0,248.0,132978.0,11245.0,7125.0,11358.0,612.0,546.0,47747.0,2607.0,2150.0,48728.0,2438.0,1677.0,15702.0,498.0,392.0,8193.0,867.0,612.0,32675.0,2619.0,2203.0,50157.0,2163.0,1689.0,30849.0,1307.0,948.0,38115.0,1226.0,990.0,23384.0,1421.0,1159.0,40959.0,2526.0,1970.0,147677.0,16510.0,12334.0,9215.0,1123.0,1110.0,625301.0,511602.0
