,소비자물가지수,기대인플레이션율,생산자물가지수,국내공급물가지수,수입물가지수,전산업생산지수,경기종합지수,제조업 평균가동률,생산지수-총지수,생산자제품 출하지수-총지수,생산자제품 재고지수-총지수,물가수준전망,경제심리지수,경제활동인구,실업률,경제활동참가율,예금은행대출금,M1상품별구성내역,주택담보대출,무담보콜금리,국고채금리(1년),국고채금리(10년),"회사채(3년,AA-)","회사채(3년,BBB-)",주택담보대출 연리,환율-원/미국달러,수입금액지수,수입물량지수,순상품교역조건지수,소득교역조건지수,주택매매가격지수,아파트 매매 가격지수,KOSPI 시가총액,미국 소비자물가지수,중국 생산자물가지수,미국 생산자물가지수,한국은행 기준금리,추계인구,남성 인구,여성 인구,고령 인구 비율(65세 이상),합계출산율,Wage,전체 산업,"농업, 임업 및 어업(01~03)",광업(05~08),제조업(10~34),"전기, 가스, 증기 및 공기조절 공급업(35)","수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",건설업(41~42),도매 및 소매업(45~47),운수 및 창고업(49~52),숙박 및 음식점업(55~56),정보통신업(58~63),금융 및 보험업(64~66),부동산업(68),"전문, 과학 및 기술 서비스업(70~73)","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",교육 서비스업(85),"예술, 스포츠 및 여가관련 서비스업(90~91)","농업, 임업 및 어업(01~03)_lower","농업, 임업 및 어업(01~03)_upper",광업(05~08)_lower,광업(05~08)_upper,제조업(10~34)_lower,제조업(10~34)_upper,"전기, 가스, 증기 및 공기조절 공급업(35)_lower","전기, 가스, 증기 및 공기조절 공급업(35)_upper","수도, 하수 및 폐기물 처리, 원료 재생업(36~39)_lower","수도, 하수 및 폐기물 처리, 원료 재생업(36~39)_upper",건설업(41~42)_lower,건설업(41~42)_upper,도매 및 소매업(45~47)_lower,도매 및 소매업(45~47)_upper,운수 및 창고업(49~52)_lower,운수 및 창고업(49~52)_upper,숙박 및 음식점업(55~56)_lower,숙박 및 음식점업(55~56)_upper,정보통신업(58~63)_lower,정보통신업(58~63)_upper,금융 및 보험업(64~66)_lower,금융 및 보험업(64~66)_upper,부동산업(68)_lower,부동산업(68)_upper,"전문, 과학 및 기술 서비스업(70~73)_lower","전문, 과학 및 기술 서비스업(70~73)_upper","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)_lower","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)_upper",교육 서비스업(85)_lower,교육 서비스업(85)_upper,"예술, 스포츠 및 여가관련 서비스업(90~91)_lower","예술, 스포츠 및 여가관련 서비스업(90~91)_upper"
2023-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2584707.75,468481.84375,844222336.0,52934956.0,6451768.0,294479232.0,99645504.0,132162528.0,3051033.25,59471208.0,106049632.0,5823002.5,69693528.0,33424334.0,28343660.0,14558793.0,2078455.9,3231405.8,405997.78,539072.94,650930100.0,1066576400.0,42849480.0,70634856.0,5675309.0,7512829.0,225289500.0,367217250.0,82507620.0,120935896.0,101362104.0,168764940.0,2548103.2,3589678.8,50446188.0,72957710.0,87986680.0,131817630.0,4830049.5,7170542.0,57326470.0,86370820.0,28132262.0,40063020.0,23517134.0,35460576.0,11619220.0,17507710.0
2023-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2810494.25,496178.8125,981123008.0,60231488.0,7038191.5,353157440.0,112334232.0,148665760.0,3364051.75,67015812.0,117152952.0,6430722.5,78835408.0,39136828.0,31119866.0,16844358.0,2372137.0,3348055.2,452260.8,580212.56,712981400.0,1265620000.0,51642980.0,70635660.0,5849468.5,8361296.0,265233220.0,439107680.0,87268500.0,136847120.0,121102550.0,173097580.0,2784272.5,3990584.8,57538880.0,80965040.0,97220330.0,142084240.0,5311124.5,7700811.0,68678360.0,93895110.0,31359694.0,46510184.0,24958628.0,37629696.0,14310707.0,19993178.0
2023-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2863404.5,544086.5,1012647616.0,60720100.0,7301968.5,368480832.0,113457824.0,155410688.0,3511563.75,72643344.0,121150376.0,6516032.5,83035864.0,39704344.0,33006648.0,16720320.0,2422494.5,3306774.8,475095.3,617457.6,790908800.0,1187292500.0,49976250.0,73303220.0,6171015.0,8434159.0,312921340.0,447377300.0,92054260.0,140151700.0,126807920.0,192963300.0,3012567.2,3958212.2,58259560.0,90021180.0,96967170.0,150531260.0,5454072.0,7992676.0,71026910.0,101524440.0,32956636.0,46422890.0,27883220.0,37999116.0,12785922.0,20377866.0
2023-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2605047.0,519962.21875,906352576.0,55943848.0,6716094.0,335570272.0,105681128.0,136856528.0,3412201.75,65059964.0,111461744.0,6024793.5,73262960.0,35769044.0,30256500.0,15846281.0,2235557.8,2971022.5,446517.2,619734.8,673459260.0,1161090300.0,47115644.0,68586990.0,5715497.0,7917365.5,268705440.0,402859500.0,89523090.0,124405530.0,107445736.0,178842500.0,2880517.2,4228135.0,55897236.0,76911864.0,94080660.0,131889560.0,5150940.0,7021752.5,59469620.0,94602850.0,29836544.0,41897530.0,24232060.0,39243196.0,13393986.0,18591844.0
2023-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2640839.25,500685.5,884285312.0,56439108.0,6672318.5,311676992.0,101609672.0,139629792.0,3372766.75,64367644.0,112387168.0,6096387.5,74474480.0,36031572.0,28974004.0,15544707.0,2198855.2,3123365.5,411607.06,589944.0,740905540.0,1075817500.0,46513468.0,68885650.0,5868550.0,7567356.5,241486080.0,373571070.0,81346440.0,123936110.0,120091620.0,165428770.0,2927930.5,3878711.5,51148424.0,80147176.0,90770150.0,135352160.0,4986162.5,7168785.0,61666068.0,94603030.0,30030262.0,43675360.0,23863658.0,34108868.0,13212414.0,18619702.0
2023-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2666302.5,532681.25,955258112.0,56463012.0,6934276.5,329159488.0,101538768.0,145683568.0,3375112.5,66401136.0,110862560.0,6166785.0,74903272.0,37479560.0,29456446.0,16505079.0,2253315.0,3204678.2,459328.16,627264.3,776013760.0,1136922800.0,47719788.0,67545800.0,5997643.5,8177895.0,266332270.0,391157280.0,88276820.0,123194190.0,124603816.0,172071540.0,2785297.8,4157279.5,55845764.0,78947960.0,95433620.0,126646456.0,5003921.0,7385506.0,61661132.0,91531464.0,31357720.0,43540452.0,24011770.0,36340156.0,13711537.0,20066376.0
2023-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642383.75,505480.84375,936696000.0,58840716.0,7063932.5,333448192.0,108689256.0,147186480.0,3403926.75,66499112.0,116172328.0,6240703.0,77325488.0,37489140.0,31053514.0,16156417.0,2296156.5,2967216.8,439042.78,602501.1,725298500.0,1191666700.0,48664132.0,72159736.0,5951077.0,8192086.0,279736860.0,398545920.0,88796936.0,125386990.0,120769470.0,170820740.0,2972785.2,4022405.0,56375308.0,77864210.0,97850424.0,142527220.0,5407790.0,7398815.5,66064596.0,91709710.0,31814312.0,43987360.0,25633584.0,36367684.0,13108719.0,20617090.0
2024-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373954.25,451167.03125,768359488.0,47608876.0,5923677.0,277652064.0,90038352.0,118671456.0,2974736.5,56595092.0,96749544.0,5427350.5,64014784.0,31504298.0,25075960.0,14606383.0,2007228.9,2804133.0,388478.28,528367.06,595166300.0,955230800.0,40525684.0,54322736.0,5161704.5,6755259.0,220486620.0,338809730.0,74272900.0,114845600.0,105239810.0,135174140.0,2606891.0,3422451.2,47888652.0,70794690.0,84370840.0,115628296.0,4540130.0,6365981.5,54249324.0,74807330.0,26074130.0,40557230.0,21258242.0,29744778.0,12150112.0,17204978.0
2024-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2370578.75,476542.40625,886460352.0,53246848.0,6486149.0,312763200.0,97944720.0,132478008.0,2869530.75,61951836.0,112855448.0,5302329.0,76930936.0,35125012.0,28725232.0,13823349.0,2018993.8,2778617.2,415271.16,535352.44,736078400.0,1081081300.0,43226670.0,65785700.0,5464193.0,7752561.5,250445710.0,377726700.0,79741416.0,116782390.0,105997660.0,161723340.0,2505777.2,3500780.2,53757692.0,69994330.0,95538150.0,133218910.0,4340687.5,6408798.5,62494564.0,93116450.0,29263694.0,42148970.0,22653638.0,34774708.0,11786315.0,17338132.0
2024-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2618002.75,514162.3125,960331264.0,59621016.0,7073120.5,342893120.0,108956392.0,149436480.0,3073077.75,67555336.0,120778912.0,5668331.5,85105584.0,38454812.0,31525878.0,15591980.0,2299127.8,3194267.5,451072.8,580978.9,745310700.0,1178212500.0,51537296.0,68110900.0,6309078.0,8057929.5,287952960.0,413689300.0,89672450.0,125293040.0,124623544.0,179344980.0,2614716.5,3497896.8,56064444.0,80269100.0,99797670.0,142198110.0,5004398.5,6657553.0,68806856.0,102292990.0,32280138.0,44468536.0,26533378.0,37107896.0,13392888.0,17989646.0
2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2711329.75,534484.6875,1041126208.0,63127116.0,7490944.0,364535392.0,113630000.0,157272016.0,3318074.25,70392632.0,127892224.0,5914831.5,86514752.0,39084460.0,32654542.0,16381040.0,2265523.8,3207219.0,484210.34,585815.4,843313100.0,1303145300.0,52073440.0,74710510.0,6342039.5,8463342.0,313046700.0,433546780.0,94719120.0,134424420.0,128094360.0,191071660.0,2865584.5,3822636.8,60273204.0,79860600.0,106100020.0,151451700.0,5113995.0,6987836.5,72557350.0,102663590.0,34482772.0,46016836.0,27918714.0,37766170.0,13998144.0,19684000.0
2024-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750452.25,529969.3125,1083203072.0,65968020.0,7478545.5,377664032.0,118045000.0,162058064.0,3429721.25,72324256.0,123993568.0,6435072.0,86695304.0,41456112.0,33440532.0,16924096.0,2233725.0,3152525.0,470632.66,600662.4,888761150.0,1316568800.0,53447704.0,84101080.0,6268511.5,8521777.0,308821220.0,459842200.0,94991410.0,146238690.0,139319870.0,196400210.0,2885392.0,3974075.5,60523188.0,87893590.0,102066340.0,152954300.0,5467565.5,7685433.0,73227620.0,101916740.0,35450500.0,47958760.0,28337174.0,38611212.0,14452247.0,20027642.0
2024-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2780324.25,524418.8125,1057695040.0,62826216.0,7454165.0,367871296.0,117279496.0,162224448.0,3433478.25,73201504.0,127319040.0,6425830.5,84304408.0,39568564.0,32588962.0,16975854.0,2364992.2,3163861.8,457567.94,591192.06,866211300.0,1300597600.0,51169500.0,76843384.0,6284751.0,9018628.0,304962050.0,446243000.0,97423400.0,150904700.0,134136030.0,196159100.0,2962040.0,4005798.5,61635732.0,88178880.0,110473960.0,148027440.0,5491494.0,7390839.5,70830880.0,101547480.0,32189206.0,46959356.0,27949030.0,38313296.0,14546163.0,19671352.0
2024-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2678065.75,502708.875,991008256.0,60821640.0,7170973.0,346556064.0,112249208.0,151878096.0,3256302.75,67299664.0,117794448.0,6034770.5,82023088.0,38576540.0,31833674.0,16698680.0,2284904.5,3048232.5,457058.97,556643.44,794922600.0,1153921800.0,52293404.0,70443540.0,6236610.0,8175204.5,290374200.0,438166460.0,94776770.0,137415760.0,132552570.0,184325040.0,2802023.8,3779878.2,54623212.0,80581880.0,100661190.0,140270160.0,5174376.0,6953262.5,69965630.0,95184200.0,32482224.0,45009624.0,26964690.0,38065276.0,14308360.0,19961932.0
2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2617014.25,490216.25,949715328.0,55431256.0,6820588.5,328112672.0,104949152.0,144944928.0,3176514.25,65445164.0,112565656.0,5912028.5,74571984.0,37445048.0,29973096.0,16006550.0,2313353.2,2875568.5,444451.56,544220.9,756125500.0,1179856400.0,46638730.0,65285708.0,5775572.0,8087793.5,278767460.0,401246000.0,88790840.0,122172550.0,126584150.0,168861540.0,2742073.8,3684501.5,55683880.0,75937850.0,96044430.0,133784700.0,4993576.5,6861442.5,62191580.0,86555690.0,32020564.0,42405310.0,24558374.0,36083360.0,13679512.0,19435870.0
2024-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462173.75,467533.84375,924641408.0,52314856.0,6588668.0,314341472.0,98165224.0,138603184.0,3158079.75,62191228.0,105982904.0,5871343.5,71086816.0,34330260.0,28299580.0,15631822.0,2144688.8,2816338.0,414790.25,537531.8,766047500.0,1129373300.0,43442570.0,63664836.0,5687825.5,7435669.0,255382380.0,383529440.0,79297330.0,119380904.0,113432730.0,170857230.0,2813873.2,3586944.5,51602904.0,75082500.0,89344660.0,124030230.0,5059797.5,6603986.0,61283120.0,83624900.0,28691610.0,40350450.0,24624932.0,33536790.0,13396618.0,18417208.0
2024-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2445064.25,448127.59375,880547200.0,52319444.0,6215389.0,307689408.0,99557736.0,139449872.0,3094729.5,61129140.0,103578184.0,5801296.5,68306304.0,34054652.0,27059024.0,15461439.0,2133123.0,2764463.2,405299.5,509334.16,740559400.0,1073073400.0,45014948.0,61230310.0,5378381.0,7352602.5,257791200.0,378029400.0,84894020.0,120081770.0,120792280.0,166388860.0,2704236.0,3619966.0,52496576.0,70147224.0,85364730.0,123508520.0,5127322.0,6659388.0,58537356.0,77839256.0,29555834.0,38828336.0,23035236.0,30521734.0,13533789.0,17476750.0
2024-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2327023.5,434614.4375,853141504.0,47996920.0,5959482.5,294593280.0,93564024.0,124619976.0,2966645.25,57947372.0,98621632.0,5575563.0,65591500.0,33347666.0,26109464.0,14685662.0,1975020.6,2655429.0,390069.06,483180.72,734321340.0,985276800.0,40615060.0,56128324.0,5136890.5,6880898.0,243834500.0,350159300.0,78382160.0,110056904.0,103291130.0,153204510.0,2543002.8,3417696.0,50358996.0,67518500.0,83375170.0,114318904.0,4839728.0,6338956.0,56919532.0,76467780.0,28925634.0,38477190.0,21840126.0,30244036.0,12564403.0,17136626.0
2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281353.25,404579.28125,775143936.0,46341408.0,5615216.0,263792816.0,86013744.0,116270976.0,2846122.0,52847896.0,90297704.0,5302895.5,61105360.0,31016576.0,23986504.0,14110677.0,1943066.1,2658571.0,361388.75,449054.22,649634000.0,906280000.0,39967692.0,55807324.0,4801666.5,6443208.5,216102460.0,309075780.0,71801544.0,100277170.0,99628980.0,134923000.0,2563216.8,3331340.5,44685430.0,61725612.0,79089480.0,102827816.0,4502904.0,6183787.5,54378924.0,69789970.0,27702348.0,35718456.0,20492654.0,27844476.0,12200552.0,16048400.0
2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1951169.75,375325.03125,667158784.0,40686936.0,4973112.5,231592608.0,74807896.0,104287864.0,2557337.25,47307536.0,77828864.0,4842567.5,53600224.0,27172806.0,21077044.0,12307528.0,1710074.2,2222995.2,331639.3,420835.56,577162050.0,775143940.0,34838040.0,46088336.0,4413444.0,5664937.5,198066350.0,268792580.0,63088236.0,90677410.0,90872020.0,121926730.0,2235888.2,2902268.0,41292836.0,54633004.0,66752376.0,88482470.0,4352709.0,5470909.0,46614804.0,61529196.0,24113338.0,31326576.0,18445472.0,24025790.0,10671694.0,13746836.0
2025-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2259473.75,417564.5625,866773248.0,48575664.0,6133003.0,306430816.0,92782264.0,125721776.0,2638392.5,58287124.0,103514584.0,4985658.5,67621984.0,33128882.0,26573642.0,13402956.0,1887646.5,2807708.0,355154.03,482362.12,643865860.0,1181691900.0,38351610.0,63220256.0,5110684.5,7249906.5,246333060.0,382384830.0,76005660.0,120074900.0,101390720.0,156293260.0,2212599.8,3141669.2,47522960.0,70930250.0,86591850.0,126876630.0,4136012.0,5988327.0,51221156.0,88244664.0,25624442.0,40035140.0,22120510.0,33715216.0,10375667.0,16410123.0
2025-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220730.25,428902.1875,808976192.0,48228912.0,5897758.5,309201952.0,96089512.0,126711696.0,2781594.75,57358300.0,105811016.0,5084893.5,70489096.0,33421148.0,26514254.0,13833978.0,1911293.2,2681270.5,370652.8,500511.72,606995200.0,1000531140.0,40010252.0,58759740.0,5025916.5,7039581.0,238609400.0,375965000.0,76337210.0,124236220.0,102176970.0,159295650.0,2334935.0,3259154.8,46481184.0,71313880.0,80230680.0,122601380.0,4279786.5,6330582.5,60845656.0,84189990.0,27849468.0,42160464.0,21498738.0,32749476.0,11732977.0,16937690.0
2025-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369570.75,441073.5625,947522368.0,52570220.0,6238787.0,321096928.0,94902128.0,128274064.0,2752430.5,59827656.0,107005208.0,5388382.0,70151904.0,33205936.0,26086068.0,14285127.0,1973343.1,2788072.2,376891.4,504567.2,757433300.0,1227916900.0,43609436.0,62906436.0,5108764.5,7608648.0,255141390.0,413860540.0,78126330.0,116118940.0,103610984.0,155466720.0,2241003.2,3338101.5,48391916.0,73662860.0,87971240.0,130393780.0,4583766.5,6370718.5,55581484.0,88047460.0,27449308.0,39438740.0,21456544.0,31367412.0,11487248.0,18609476.0
2025-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358017.5,452582.6875,914337984.0,55110668.0,6023340.0,315911424.0,97454440.0,133779856.0,2789633.5,60251824.0,102579816.0,5299968.0,69650600.0,34645012.0,28376928.0,14293603.0,1951610.8,2814509.5,392189.62,542599.8,738132500.0,1160523500.0,45628868.0,65484372.0,4801506.0,7335967.5,252543860.0,393974100.0,73892100.0,122282824.0,109615704.0,169499170.0,2348016.0,3321154.8,47533470.0,72630184.0,88231870.0,131142030.0,4531638.5,6253679.0,59374644.0,84984580.0,29238978.0,43156570.0,22442218.0,35177440.0,11543673.0,17451834.0
2025-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2385460.5,438728.03125,909358656.0,53017612.0,6230255.0,309471008.0,99981528.0,137785024.0,2781876.0,61543044.0,106099608.0,5157079.0,72471736.0,34645608.0,27794174.0,14280959.0,2001171.8,2765167.2,366566.97,517284.94,671869630.0,1135570400.0,41438244.0,65979976.0,5248392.5,7379993.0,241270160.0,388028900.0,78529100.0,127086130.0,109228770.0,167284000.0,2352566.0,3436233.2,50648172.0,74949430.0,86630180.0,128851300.0,4262853.5,6248755.0,58621604.0,89519160.0,27124702.0,43645880.0,22672310.0,34268500.0,11751813.0,17113892.0
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2094240.125,394914.0625,796976704.0,44586928.0,5558727.5,270819616.0,91605696.0,118376888.0,2590553.75,53187164.0,96415192.0,4737179.0,62724084.0,30780604.0,24385900.0,12931088.0,1675342.2,2479308.8,342303.16,456983.12,615435460.0,1036363300.0,35305084.0,54796852.0,4562509.5,6746027.0,216109060.0,336264800.0,77958270.0,114349430.0,93344420.0,151343980.0,2155137.2,3076408.8,43198156.0,65866556.0,78711900.0,117628080.0,3917600.8,5616319.5,53747644.0,75976530.0,23758338.0,37261520.0,19815430.0,29426458.0,10634206.0,16315745.0
2025-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891732.0,370459.15625,746373376.0,42604748.0,5287200.5,248107440.0,80895576.0,112716048.0,2466940.5,49937088.0,85505680.0,4533225.0,57770688.0,27410800.0,22067624.0,12160638.0,1580570.9,2295810.5,321792.22,435580.4,590301600.0,959192640.0,33906880.0,53402460.0,4562727.0,6166638.0,198354050.0,297515500.0,63953520.0,96740320.0,91703590.0,149015520.0,2112340.8,2915773.0,40859036.0,61297148.0,65048052.0,111702230.0,3756448.0,5482049.0,48018348.0,70844260.0,22126714.0,32684826.0,17459224.0,27210564.0,9963442.0,15024262.0
2025-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935884.0,361793.59375,717710464.0,43519196.0,5132375.5,242234784.0,79203008.0,106851024.0,2531366.75,47105308.0,79457512.0,4717747.5,54490744.0,28199254.0,22408812.0,12161264.0,1654719.0,2302471.8,319861.6,421155.53,553949250.0,946065000.0,34217360.0,50453310.0,4453424.0,6273672.5,184566740.0,307919550.0,61611750.0,95918850.0,84868760.0,133423620.0,2161200.8,2934533.2,36907710.0,62064076.0,64481428.0,98049390.0,4035549.5,5859004.0,46501760.0,67887430.0,22284992.0,35639788.0,18495146.0,26075670.0,9694196.0,15372370.0
2025-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964544.125,376760.21875,730808640.0,43021700.0,5162009.5,250502080.0,80895880.0,114883944.0,2526415.5,48613572.0,84061792.0,4782276.0,56629968.0,28236390.0,22799892.0,12491452.0,1689717.8,2282419.5,327904.4,450818.66,602886400.0,906615400.0,34666496.0,52799736.0,4203413.0,6436649.5,195121740.0,317627330.0,63883056.0,99566856.0,90399030.0,142854080.0,1975779.9,3382330.2,37194276.0,61106870.0,66464748.0,101175704.0,4021534.2,5985946.5,48296476.0,67758840.0,23394018.0,34957588.0,18556700.0,27675308.0,10379764.0,15234104.0
2025-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752672.25,339373.8125,630442432.0,39225084.0,4624345.5,224293936.0,72777728.0,98033120.0,2356255.25,44371696.0,74627480.0,4186750.0,49815604.0,24423466.0,19819928.0,10974618.0,1498562.4,2052046.2,301640.9,400545.9,498333060.0,775423400.0,33812850.0,47428964.0,3822035.2,5670148.0,174337460.0,301428130.0,57919748.0,91275710.0,82113090.0,113916880.0,1903780.0,2915353.2,35420492.0,55330270.0,63745516.0,88584810.0,3442225.5,5094300.5,41167404.0,61702070.0,20134618.0,29361200.0,15712411.0,24233170.0,8663078.0,12850124.0
2025-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713043.375,321508.1875,600762816.0,34605720.0,4319783.5,207058896.0,65232932.0,93260064.0,2188067.75,40607468.0,70083168.0,3958446.25,48628132.0,22912848.0,18520456.0,10377527.0,1446453.0,2038985.9,281101.72,373099.53,474167780.0,735486200.0,30384596.0,40380550.0,3702645.8,5256026.0,162686450.0,252471620.0,53427116.0,82180776.0,77792800.0,119706050.0,1828380.1,2537457.5,33258990.0,49196372.0,55579576.0,90299420.0,3250956.5,4936557.5,38696884.0,58827812.0,17651186.0,27869076.0,15206728.0,22636878.0,8157036.0,12304500.0
2026-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653244.125,305747.71875,564689600.0,33629604.0,4058908.75,191512416.0,63251376.0,82026840.0,2089300.875,37731104.0,64695784.0,3954190.25,42510832.0,22303064.0,17197694.0,9902476.0,1446353.8,1963248.1,267027.97,354186.3,465608900.0,696373570.0,27953988.0,39639268.0,3262333.0,5131054.0,153900400.0,237901860.0,52371960.0,76011610.0,65426320.0,103154296.0,1760868.1,2538026.2,29788154.0,44528880.0,52785436.0,82764530.0,3338330.8,4739135.5,34633056.0,51743650.0,17846994.0,27387388.0,14762162.0,20729192.0,8197822.5,11907202.0
2026-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007845.375,380201.125,670060032.0,42117868.0,5075620.5,239978208.0,77300120.0,105304864.0,2350193.5,46300328.0,79532408.0,4401297.0,55246012.0,26573084.0,21238384.0,11358919.0,1690088.4,2552018.8,317113.72,459235.72,528164830.0,853662340.0,33986650.0,55293136.0,4149943.5,6333547.5,184040500.0,326549340.0,60664536.0,102915910.0,89623200.0,132183704.0,1978723.4,2813446.8,37661720.0,57993924.0,59887140.0,101608320.0,3579730.5,5529679.0,41300240.0,67893130.0,21420436.0,33548178.0,16862520.0,26030402.0,9521011.0,13671139.0
2026-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2072264.875,401425.0625,750122560.0,46649048.0,5550993.0,282128288.0,83729752.0,122385488.0,2689796.5,55282380.0,91433056.0,4892300.5,62537608.0,30209330.0,23062890.0,13014250.0,1647612.5,2457986.0,330685.22,486023.9,579489500.0,994594750.0,37948200.0,55392464.0,4706778.0,6618942.0,228331550.0,363013120.0,67547090.0,102036360.0,99642090.0,164576510.0,2225352.0,3312478.0,43688360.0,69922410.0,73130610.0,121792150.0,4004102.8,5984645.0,51402016.0,79379950.0,24618262.0,38778452.0,18173396.0,27710328.0,10425061.0,15889045.0
2026-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196832.5,431219.0625,773253760.0,48751368.0,5811652.0,275433536.0,87927792.0,119568448.0,2684589.0,55315500.0,95441624.0,5016330.0,64202112.0,30774970.0,25350312.0,13158770.0,1788920.2,2669882.5,365396.7,521579.28,605561300.0,968651840.0,37869964.0,60329450.0,4727345.0,6973916.0,223040540.0,350700000.0,73659910.0,109800470.0,96404710.0,142100500.0,2275805.5,3123270.2,44021440.0,73159770.0,77355870.0,115836900.0,4103723.5,5932440.0,51719572.0,78590690.0,25485476.0,37893160.0,19840882.0,30689740.0,10513441.0,17341836.0
2026-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399247.75,472273.75,943644736.0,55203356.0,6616745.5,328715904.0,102188856.0,142599808.0,3101442.25,63439008.0,112655224.0,5673815.5,71556272.0,35905480.0,29306314.0,15148194.0,2068130.8,2906957.8,412949.0,557768.94,712035500.0,1151791000.0,44423350.0,70501600.0,5378237.0,8182146.5,269335550.0,394325200.0,85387360.0,126282220.0,107448610.0,181345220.0,2591169.0,3610598.2,49099068.0,80066190.0,86659750.0,137250460.0,4910975.5,6642554.0,58356316.0,89157064.0,29991166.0,42601256.0,22999852.0,36724996.0,13154605.0,18462790.0
2026-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2599921.75,493533.15625,1010818240.0,55709056.0,6785321.0,342098080.0,106700928.0,143142368.0,3216598.25,68213344.0,115258816.0,5916298.0,75445264.0,36450600.0,29121322.0,16072631.0,2189038.2,3020780.8,420167.06,598047.4,766541500.0,1275809200.0,45075436.0,67451304.0,5664446.0,8280063.5,261762940.0,425711420.0,82482760.0,131232616.0,115130280.0,178279520.0,2733934.8,3766840.8,55733184.0,82788850.0,93888310.0,135343400.0,4908372.5,6735477.5,61527670.0,94135400.0,30051462.0,47261812.0,22937334.0,35817584.0,13173888.0,20273774.0
